BX = 000 Event : 1
0x2f 1111101|110101111110|00000110001001|110 0xFBAFC0C4E
0x30 0000100|110110000010|00010000100010|100 0x09B042114
0x31 1101011|111000011100|00011001101110|010 0xD7C383372
0x32 0001000|111000111001|00001111110100|100 0x11C721FA4
0x33 0010110|111001000111|00000101000110|110 0x2DC8E0A36
0x34 1101110|111001111000|00001001000100|110 0xDDCF01226
0x35 0001111|111010010111|00000110000101|010 0x1FD2E0C2A
0x36 0011010|111010100001|00000101001110|001 0x35D420A71
BX = 101 Event : 6
0x00 1110001|000100111000|00000101110101|001 0xE22700BA9
0x01 1110000|000100111001|00000101111010|001 0xE02720BD1
0x02 1110000|000100111001|00000101101101|100 0xE02720B6C
0x03 1111110|000101111010|00010100010001|101 0xFC2F4288D
0x04 1111100|000111010001|00000001010000|100 0xF83A20284
0x05 1101010|000111100100|00010111000111|101 0xD43C82E3D
0x06 1101000|000111100101|00010111101010|010 0xD03CA2F52
0x07 0001010|001000010111|00011001101000|010 0x1442E3342
0x08 0001111|001011110000|00011100010011|101 0x1E5E0389D
0x09 1100101|001100000111|00001010010001|010 0xCA60E148A
0x0a 1111110|001110000111|00001110101000|001 0xFC70E1D41
0x0b 1110110|010011010011|00011101111100|001 0xEC9A63BE1
0x0c 1010110|010011011011|00000001000010|100 0xAC9B60214
0x0d 0001000|010110101100|00010011000001|100 0x10B58260C
0x0e 1101010|010110110101|00011101010110|101 0xD4B6A3AB5
0x0f 0100010|011111011011|00011101111101|100 0x44FB63BEC
0x10 1111010|011111100101|00000011100110|001 0xF4FCA0731
0x11 1100010|011111101101|00011011000100|100 0xC4FDA3624
0x12 1001001|111100000101|00001101111110|000 0x93E0A1BF0
0x13 1001001|111100001010|00001111101011|010 0x93E141F5A
0x14 1001001|111100100000|00001111100100|001 0x93E401F21
0x15 1001010|111100110101|00010110001000|001 0x95E6A2C41
0x16 1010010|111110000110|00011000100000|101 0xA5F0C3105
0x17 1010001|111111110101|00010000001100|001 0xA3FEA2061
0x18 1010001|111111111010|00010001110111|001 0xA3FF423B9
0x19 1001100|000000101100|00011101001101|101 0x980583A6D
0x1a 1001010|000001010000|00010000011110|001 0x940A020F1
0x1b 1010010|000001111010|00010101001011|010 0xA40F42A5A
0x1c 1010000|000010110001|00000001101001|000 0xA01620348
0x1d 1010000|000010110011|00000000011110|000 0xA016600F0
0x1e 0010011|100101010001|00001100101010|100 0x272A21954
0x1f 1111101|101001010001|00001000111101|101 0xFB4A211ED
0x20 1011001|101100100101|00011110100011|001 0xB364A3D19
0x21 1100011|101100101000|00011101101101|001 0xC76503B69
0x22 1101100|101111100101|00001011011101|001 0xD97CA16E9
0x23 1111111|101111101011|00000011100001|001 0xFF7D60709
0x24 1110110|110100000001|00011111001000|001 0xEDA023E41
0x25 1111000|110100000101|00000100011110|100 0xF1A0A08F4
0x26 1111000|110101111010|00010011010110|101 0xF1AF426B5
0x27 1111010|110101111011|00010011001110|101 0xF5AF62675
0x28 0000101|110111101000|00000101000110|000 0x0BBD00A30
0x29 0001100|110111101011|00000101010111|010 0x19BD60ABA
0x2a 1111110|111000101101|00011111101111|000 0xFDC5A3F78
0x2b 0001001|111000111000|00011111000100|101 0x13C703E25
0x2c 1110000|111011000101|00011001000010|010 0xE1D8A3212
BX = 110 Event : 7
0x00 1101011|000110001011|00001100100111|101 0xD6316193D
0x01 1101010|000110001111|00011110001010|100 0xD431E3C54
0x02 0011110|000110110010|00001001011110|101 0x3C36412F5
0x03 0001111|000111000000|00001000000110|110 0x1E3801036
0x04 0000110|000111001000|00001000100001|100 0x0C390110C
0x05 0000010|000111001100|00000010101100|001 0x043980561
0x06 1111110|001000011101|00010100110011|001 0xFC43A2999
0x07 1111110|001000011101|00010100100011|100 0xFC43A291C
0x08 1111100|001000011111|00010100100001|001 0xF843E2909
0x09 0001011|001001111011|00010010011110|110 0x164F624F6
0x0a 0000101|001011110101|00010011100001|100 0x0A5EA270C
0x0b 1101100|001100000011|00010000110001|110 0xD8606218E
0x0c 1011101|010110111000|00000001110010|100 0xBAB700394
0x0d 0000010|011010110011|00001001100111|001 0x04D661339
0x0e 1101100|011010111010|00011100001000|001 0xD8D743841
0x0f 1011110|011010111110|00010001101110|000 0xBCD7C2370
0x10 1011110|011010111110|00010000010101|100 0xBCD7C20AC
0x11 1010110|011011000000|00000110010111|100 0xACD800CBC
0x12 0010101|011111011110|00000001111111|100 0x2AFBC03FC
0x13 1100000|011111101101|00001000101110|100 0xC0FDA1174
0x14 1001010|111100000111|00010011111011|000 0x95E0E27D8
0x15 1010001|111101101011|00000111101111|001 0xA3ED60F79
0x16 1010001|111101101011|00001001001000|100 0xA3ED61244
0x17 1001010|111110010111|00010001101101|001 0x95F2E2369
0x18 1001001|111110010111|00001000000111|000 0x93F2E1038
0x19 1001011|111110110000|00011000101110|100 0x97F603174
0x1a 1010011|111111100011|00011010101101|010 0xA7FC6356A
0x1b 1010100|111111101000|00011111001010|101 0xA9FD03E55
0x1c 1010001|111111110111|00001010011010|000 0xA3FEE14D0
0x1d 1010011|111111111100|00011010110111|000 0xA7FF835B8
0x1e 1010001|000000010101|00001010101000|001 0xA202A1541
0x1f 1010000|000000011010|00000011110101|001 0xA003407A9
0x20 1001001|000001110000|00000110110011|001 0x920E00D99
0x21 1010010|000001110111|00010010100001|010 0xA40EE250A
0x22 1010001|000010111101|00001101110111|100 0xA217A1BBC
0x23 1100000|100101000011|00000110101100|100 0xC12860D64
0x24 1111011|100101001011|00010001010110|100 0xF729622B4
0x25 1010110|101001000110|00000001011011|100 0xAD48C02DC
0x26 1011011|101001001000|00000110011110|001 0xB74900CF1
0x27 1100011|101001001001|00011110111110|100 0xC74923DF4
0x28 1100101|101001001010|00001101011101|001 0xCB4941AE9
0x29 1011111|101100100111|00010111110101|100 0xBF64E2FAC
0x2a 0000110|101100110010|00011000101101|001 0x0D6643169
0x2b 0011100|101100111000|00010111000101|000 0x396702E28
0x2c 1110010|110001110010|00010111000100|001 0xE58E42E21
0x2d 1110100|110001110011|00010101111010|101 0xE98E62BD5
0x2e 0000110|110001111110|00001000011011|001 0x0D8FC10D9
0x2f 0000110|110001111110|00001000001110|100 0x0D8FC1074
0x30 1101101|110011111100|00011110011001|101 0xDB9F83CCD
0x31 1110010|110101111000|00001010011000|101 0xE5AF014C5
0x32 0001100|111000111101|00010000101011|100 0x19C7A215C
0x33 0010100|111001000010|00011011110011|101 0x29C84379D
0x34 1101001|111001110001|00011101000100|101 0xD3CE23A25
0x35 1110000|111001111000|00011000001010|001 0xE1CF03051
0x36 1111101|111011010011|00001011100011|010 0xFBDA6171A
0x37 0001101|111011100000|00010011011010|010 0x1BDC026D2
0x38 0100001|111011110011|00010010110001|110 0x43DE6258E
BX = 111 Event : 8
0x00 0001101|000100100001|00011111101100|000 0x1A2423F60
0x01 1111110|000100101101|00010110100110|101 0xFC25A2D35
0x02 1110010|000100111001|00011001011011|000 0xE427232D8
0x03 1111110|000101111100|00011111111011|001 0xFC2F83FD9
0x04 0100000|000110110001|00001111000000|100 0x403621E04
0x05 0001100|000111000011|00001111111010|000 0x183861FD0
0x06 0000111|000111001000|00010000011000|010 0x0E39020C2
0x07 1101011|001000101000|00000101110011|101 0xD64500B9D
0x08 0011111|001001101110|00000011011101|101 0x3E4DC06ED
0x09 1101100|001010001101|00011010101111|110 0xD851A357E
0x0a 0000011|001011110110|00010100100100|101 0x065EC2925
0x0b 0000000|001011111001|00011100001010|101 0x005F23855
0x0c 1111001|001011111011|00000110110110|110 0xF25F60DB6
0x0d 0011110|010000001100|00000011111100|100 0x3C81807E4
0x0e 1011001|010000100000|00001111101100|001 0xB28401F61
0x0f 1011001|010011011011|00001100011011|101 0xB29B618DD
0x10 0011010|010110100110|00000111000011|101 0x34B4C0E1D
0x11 0010100|010110101000|00010101111100|100 0x28B502BE4
0x12 1111011|011010110110|00011110100100|100 0xF6D6C3D24
0x13 1100010|011010111100|00000000111110|000 0xC4D7801F0
0x14 1001010|111100000111|00010010010010|101 0x95E0E2495
0x15 1001001|111100101011|00000111011000|010 0x93E560EC2
0x16 1001100|111100101101|00011110010101|100 0x99E5A3CAC
0x17 1001001|111100110010|00001001110001|001 0x93E641389
0x18 1010001|111101001111|00001110110011|101 0xA3E9E1D9D
0x19 1010011|111101110010|00011011111010|000 0xA7EE437D0
0x1a 1001001|111110010101|00000101100111|001 0x93F2A0B39
0x1b 1001001|111111010100|00000100100101|101 0x93FA8092D
0x1c 1010000|000000011101|00000010111000|010 0xA003A05C2
0x1d 1010000|000000100010|00000011010001|101 0xA0044068D
0x1e 1010001|000000100111|00010000110000|001 0xA204E2181
0x1f 1001001|000000100010|00000011000011|010 0x92044061A
0x20 1001010|000000100111|00010000110011|000 0x9404E2198
0x21 1001001|000000101100|00000111000010|000 0x920580E10
0x22 1010000|000010111101|00000011001101|100 0xA017A066C
0x23 1001001|000010111111|00000011010101|000 0x9217E06A8
0x24 1001001|000011111011|00001011100101|100 0x921F6172C
0x25 1011000|100000010000|00010100100000|000 0xB10202900
0x26 1011111|100101000010|00100000000001|000 0xBF2844008
0x27 1100001|101100100111|00011111110111|001 0xC364E3FB9
0x28 1110010|110100000001|00001000011000|001 0xE5A0210C1
0x29 0001001|111000111011|00000110001001|101 0x13C760C4D
0x2a 0010010|111001000100|00000001001101|000 0x25C880268
0x2b 0011101|111001001100|00010010110110|100 0x3BC9825B4
0x2c 1110011|111001111100|00010100001101|101 0xE7CF8286D
0x2d 0000100|111010001101|00001001110110|110 0x09D1A13B6
0x2e 0001001|111010010010|00000011100100|101 0x13D240725
0x2f 0001110|111011100010|00001110010011|110 0x1DDC41C9E
BX = 000 Event : 9
0x00 0011111|000100010000|00011110111011|101 0x3E2203DDD
0x01 0010010|000100011011|00010010000000|001 0x242362401
0x02 0000001|000100101100|00011000100100|101 0x022583125
0x03 1110101|000100111000|00011101010011|010 0xEA2703A9A
0x04 1100111|000111100101|00001110110000|101 0xCE3CA1D85
0x05 1110111|001010000110|00001100111000|100 0xEE50C19C4
0x06 1110101|001010000111|00001101000111|000 0xEA50E1A38
0x07 1111011|001110001000|00000111101101|100 0xF67100F6C
0x08 1101001|001110010010|00000101001101|101 0xD27240A6D
0x09 0000101|010000010100|00011110111001|101 0x0A8283DCD
0x0a 1100101|010000011101|00011010111111|101 0xCA83A35FD
0x0b 1110110|010011010010|00001111111101|100 0xEC9A41FEC
0x0c 1011100|010110111001|00011111011111|100 0xB8B723EFC
0x0d 1101111|011111101001|00001110100001|100 0xDEFD21D0C
0x0e 1101000|011111101100|00011100111010|100 0xD0FD839D4
0x0f 1010010|111101000011|00010101000100|001 0xA5E862A21
0x10 1001010|111110100100|00010011111110|101 0x95F4827F5
0x11 1010000|000000000110|00000001100010|000 0xA000C0310
0x12 1010000|000000001001|00000001100010|000 0xA00120310
0x13 1010000|000000011101|00000001101101|100 0xA003A036C
0x14 1010001|000000100010|00001011111010|000 0xA204417D0
0x15 1010001|000000100100|00001101101000|101 0xA20481B45
0x16 1001010|000000101100|00010001010000|100 0x940582284
0x17 1010010|000010100010|00010110010110|100 0xA41442CB4
0x18 1010010|000010110110|00010100100100|001 0xA416C2921
0x19 1010010|000010111000|00010100101000|001 0xA41702941
0x1a 1010011|000010111000|00011011101100|101 0xA61703765
0x1b 1010011|000010111011|00011000110101|101 0xA617631AD
0x1c 1001011|000010111010|00011001010010|101 0x961743295
0x1d 1001001|000011000001|00000100001100|000 0x921820860
0x1e 1001011|000011110001|00011011111110|101 0x961E237F5
0x1f 1001011|000100000000|00011011111110|101 0x9620037F5
0x20 1011110|101001001000|00001011001010|001 0xBD4901651
0x21 1100111|101001001011|00000000101110|000 0xCF4960170
0x22 0011010|101001011010|00001100100001|101 0x354B4190D
0x23 0011001|101001011010|00000000101110|001 0x334B40171
0x24 1011100|101100100110|00010000100011|101 0xB964C211D
0x25 1100101|101100101001|00000111000000|100 0xCB6520E04
0x26 1100111|101100101010|00000110111100|100 0xCF6540DE4
0x27 1101001|101100101010|00000010100110|001 0xD36540531
0x28 0000010|101111101100|00001011100101|100 0x057D8172C
0x29 1111110|110100000110|00011101100000|000 0xFDA0C3B00
0x2a 0011011|110100010111|00010110110010|000 0x37A2E2D90
0x2b 1100101|110101101111|00011010110101|101 0xCBADE35AD
