BX = 000 Event : 1
0x08 1111010|111110011110|00111111110101|001 0xF5F3C7FA9
0x09 1111010|111110011110|00111111000110|001 0xF5F3C7E31
0x0a 1111010|111110110010|00111111000110|001 0xF5F647E31
0x0b 1111011|111110110101|00101001010000|100 0xF7F6A5284
0x0c 1111011|111110111010|00101001010101|000 0xF7F7452A8
0x0d 1111010|111110111111|00101100100000|101 0xF5F7E5905
0x0e 1111010|111111011011|00101101000011|001 0xF5FB65A19
0x0f 0000100|000000010101|00101011110111|010 0x0802A57BA
0x10 1111011|000000101000|00101011001111|100 0xF6050567C
0x11 1111110|000000110100|00011011001100|000 0xFC0683660
0x12 1111011|000000111110|00101010100000|101 0xF607C5505
0x13 1111011|000001001011|00101011001111|100 0xF6096567C
0x14 1111010|000001100010|00111100100111|100 0xF40C4793C
0x15 0000011|000001111101|00111001011100|001 0x060FA72E1
0x16 0000100|000010001010|00101100100110|100 0x081145934
0x17 1111010|000011000001|00111011001000|000 0xF41827640
0x18 1111010|000011101110|00111000010111|100 0xF41DC70BC
0x19 0001000|000100010011|00011010110011|101 0x10226359D
0x1a 0000011|000101001111|00111100111101|101 0x0629E79ED
0x1b 1111010|000101101100|00110010011000|000 0xF42D864C0
0x1c 1111110|000101101100|00011101100101|001 0xFC2D83B29
0x1d 1111010|000101111000|00101111110001|100 0xF42F05F8C
0x1e 1111101|000110000101|00011111001111|101 0xFA30A3E7D
0x1f 1111010|000110001111|00101100101011|001 0xF431E5959
0x20 1111101|000110010001|00100000010100|001 0xFA32240A1
0x21 1111010|000110011001|00101111000001|000 0xF43325E08
0x22 1111010|000110011011|00101110101000|001 0xF43365D41
0x23 1111101|000110011011|00011111010100|100 0xFA3363EA4
0x24 1110010|000111100100|00011000010100|101 0xE43C830A5
0x25 0001000|001000011110|00000110011001|000 0x1043C0CC8
0x26 0000111|001000100000|00001000101000|101 0x0E4401145
0x27 0010001|001001110101|00001100010110|010 0x224EA18B2
0x28 0001000|001001111111|00000110101000|001 0x104FE0D41
0x29 1110110|001010010100|00000101000110|001 0xEC5280A31
0x2a 0011111|001010000101|00100111101101|110 0x3E50A4F6E
0x2b 0010001|001010010100|00101111101010|001 0x225285F51
0x2c 0000011|001010100101|00101111100000|000 0x0654A5F00
0x2d 0000010|001011110110|00011110010000|110 0x045EC3C86
0x2e 0100010|001101001011|00101001011101|100 0x4469652EC
0x2f 1111101|001111100010|00011010100001|000 0xFA7C43508
0x30 0010111|010011100000|00011111101010|000 0x2E9C03F50
0x31 0100010|010101111101|00110100010101|010 0x44AFA68AA
0x32 1111000|011000110100|00000111110011|001 0xF0C680F99
0x33 1100000|011000111111|00011011011111|110 0xC0C7E36FE
0x34 1110000|011100010111|00011111000000|010 0xE0E2E3E02
0x35 1110101|011111110111|00101000000010|100 0xEAFEE5014
0x36 1100011|100000010001|00011101010110|101 0xC70223AB5
0x37 1110100|100000011001|00001001001011|100 0xE9032125C
0x38 0000000|100000001100|00011110010111|101 0x010183CBD
0x39 1111000|100011111110|00010111000000|001 0xF11FC2E01
0x3a 1101001|100011100111|00100111001010|100 0xD31CE4E54
0x3b 0100010|100011111111|00110010101000|010 0x451FE6542
0x3c 0010010|100111000110|00101010010111|101 0x2538C54BD
0x3d 0010101|100111000111|00101010011110|110 0x2B38E54F6
0x3e 0010111|101010001110|00010111110110|110 0x2F51C2FB6
0x3f 1110011|101001110000|00110110010010|001 0xE74E06C91
0x40 1100100|101100011101|00001011100000|000 0xC963A1700
0x41 1100110|101100011110|00001011011101|000 0xCD63C16E8
0x42 1111101|101100010111|00110001111100|010 0xFB62E63E2
0x43 0010111|101110101010|00011110100101|001 0x2F7543D29
0x44 1101110|110000101000|00011011001011|001 0xDD8503659
0x45 0000001|110000100010|00100001111110|001 0x0384443F1
0x46 1110000|110010010010|00111101011110|101 0xE19247AF5
0x47 1011111|110100001001|00000010011110|110 0xBFA1204F6
0x48 1111000|110100011001|00010011100000|100 0xF1A322704
0x49 0001111|110101101010|00110111001011|110 0x1FAD46E5E
0x4a 0001001|110111000011|00111101110000|010 0x13B867B82
0x4b 0001100|110111000110|00111101010011|001 0x19B8C7A99
0x4c 1110001|111000011010|00011010101100|011 0xE3C343563
0x4d 0001000|111000110111|00010101110111|100 0x11C6E2BBC
0x4e 0001010|111000011010|00100011101001|110 0x15C34474E
0x4f 0001010|111000011010|00100011111110|000 0x15C3447F0
0x50 0001011|111000011100|00100100000010|000 0x17C384810
0x51 0001111|111000011111|00100001100000|110 0x1FC3E4306
0x52 1010101|111001100010|00011010101001|000 0xABCC43548
0x53 1010010|111010100011|00001011010110|101 0xA5D4616B5
0x54 1011111|111011010111|00011110011011|001 0xBFDAE3CD9
0x55 1010101|111100000011|00011010111001|101 0xABE0635CD
0x56 1010010|111100000110|00001011101001|101 0xA5E0C174D
0x57 1010011|111100111000|00010010110111|101 0xA7E7025BD
0x58 1011101|111101001110|00010110101001|010 0xBBE9C2D4A
0x59 1011100|111101101010|00001111110111|000 0xB9ED41FB8
0x5a 1011101|111110001000|00010101001101|101 0xBBF102A6D
0x5b 1011101|111110001000|00010101101000|010 0xBBF102B42
0x5c 1010101|111110011001|00011010100000|100 0xABF323504
0x5d 1011100|111111011110|00010011101111|100 0xB9FBC277C
0x5e 1011011|000010011011|00001100011100|001 0xB613618E1
0x5f 1011100|000100111011|00010000011011|001 0xB827620D9
0x60 1010010|000101110110|00001010000010|101 0xA42EC1415
BX = 100 Event : 5
0x00 1111010|111001111011|00101101101100|100 0xF5CF65B64
0x01 1111101|111010100001|00011110001011|001 0xFBD423C59
0x02 1111110|111100001101|00011100101010|000 0xFDE1A3950
0x03 0000011|111101001110|00110011011000|000 0x07E9C66C0
0x04 0000100|111101101111|00101000101100|000 0x09EDE5160
0x05 1111010|111110010100|00111101111010|010 0xF5F287BD2
0x06 1111010|111110010100|00111010010100|100 0xF5F2874A4
0x07 1111010|111110011001|00111101101001|101 0xF5F327B4D
0x08 1111010|111110100001|00111100000000|000 0xF5F427800
0x09 1111010|111110100011|00111011111110|100 0xF5F4677F4
0x0a 1111100|111110101000|00100001110110|101 0xF9F5043B5
0x0b 0000100|111111111010|00101000010011|100 0x09FF4509C
0x0c 0000011|000000010101|00111010110001|001 0x0602A7589
0x0d 1111010|000000101010|00101100010001|010 0xF4054588A
0x0e 0000111|000010000101|00011100101101|001 0x0E10A3969
0x0f 1111100|000101111011|00100110000101|100 0xF82F64C2C
0x10 0000111|000111000111|00001101100001|010 0x0E38E1B0A
0x11 1110011|001000111011|00010101100010|100 0xE64762B14
0x12 1101001|001010100101|00001101010101|001 0xD254A1AA9
0x13 0100001|001010000001|00110000011110|001 0x4250260F1
0x14 0010111|001101010010|00111100000110|010 0x2E6A47832
0x15 1101110|001101101111|00110010000000|101 0xDC6DE6405
0x16 1110110|001111001111|00000101111000|010 0xEC79E0BC2
0x17 1011101|001111100000|00000011000100|100 0xBA7C00624
0x18 0000010|010001010000|00011011001011|001 0x048A03659
0x19 0011101|010011001011|00000001111100|001 0x3A99603E1
0x1a 1101110|010110000011|00011011001010|110 0xDCB063656
0x1b 0001111|011000111011|00110101001110|001 0x1EC766A71
0x1c 1110101|011100010011|00110010110001|100 0xEAE26658C
0x1d 0000101|011111110001|00100101001100|001 0x0AFE24A61
0x1e 1100101|100111000101|00000101110001|101 0xCB38A0B8D
0x1f 0001000|100111010010|00010101011100|000 0x113A42AE0
0x20 1101101|100110110111|00101100101111|001 0xDB36E5979
0x21 1011100|101001110110|00011101101100|000 0xB94EC3B60
0x22 0001001|101001111000|00011110011011|001 0x134F03CD9
0x23 1100110|101100001100|00011001000101|000 0xCD6183228
0x24 1110101|101100010100|00111100001001|000 0xEB6287848
0x25 1111000|101100010101|00111100010010|101 0xF162A7895
0x26 0001110|101110111100|00000100110000|101 0x1D7780985
0x27 1110100|101110010101|00111000110101|001 0xE972A71A9
0x28 1110100|101110010101|00111001000010|101 0xE972A7215
0x29 0101000|101110110111|00100010000111|001 0x5176E4439
0x2a 0000011|110000111010|00001110110010|100 0x078741D94
0x2b 0011111|110000111001|00110001010001|100 0x3F872628C
0x2c 0100001|110000111011|00110001110001|001 0x438766389
0x2d 1100011|110010011011|00011011000011|010 0xC7936361A
0x2e 1101010|110010001110|00110000001100|110 0xD591C6066
0x2f 1110100|110010010100|00100101111100|101 0xE99284BE5
0x30 1110001|110011111111|00100001011001|100 0xE39FE42CC
0x31 1110001|110011111111|00100001100100|110 0xE39FE4326
0x32 0010011|110100011001|00110111001100|010 0x27A326E62
0x33 1111110|110101010101|00111001101101|100 0xFDAAA736C
0x34 0011101|110101111001|00101010011011|110 0x3BAF254DE
0x35 1010011|111001111110|00010010010010|000 0xA7CFC2490
0x36 1011101|111010101100|00010100100010|001 0xBBD582911
0x37 1011101|111010101111|00010100100101|000 0xBBD5E2928
0x38 1011100|111011001000|00010011101010|010 0xB9D902752
0x39 1010110|111011111110|00011101011000|101 0xADDFC3AC5
0x3a 1010010|111110010111|00001101101110|000 0xA5F2E1B70
0x3b 1010010|111110100011|00001010001101|101 0xA5F46146D
0x3c 1011101|111111110111|00010111111100|000 0xBBFEE2FE0
0x3d 1011101|111111111010|00010111111100|000 0xBBFF42FE0
0x3e 1011010|000000000001|00000010001000|101 0xB40020445
0x3f 1011010|000000000001|00000011100000|000 0xB40020700
0x40 1010001|000011010000|00000010110110|001 0xA21A005B1
0x41 1011010|000101001100|00000101110100|100 0xB42980BA4
BX = 101 Event : 6
0x00 1111010|111010011110|00110111111001|101 0xF5D3C6FCD
0x01 1111110|111010100110|00011100010100|001 0xFDD4C38A1
0x02 0000111|111010100010|00011100101111|101 0x0FD44397D
0x03 0000101|111010110100|00100100101111|101 0x0BD68497D
0x04 1111011|111011110100|00101001101000|000 0xF7DE85340
0x05 1111011|111100010111|00101001101100|001 0xF7E2E5361
0x06 1111100|000001001011|00100100100000|010 0xF80964902
0x07 1111101|000011111000|00100001011110|010 0xFA1F042F2
0x08 1111010|000100000010|00111000010011|010 0xF4204709A
0x09 0000011|000100100111|00110010001100|100 0x0624E6464
0x0a 0000001|000111001111|00001100010010|000 0x0239E1890
0x0b 0101011|000110111100|00111001000101|010 0x56378722A
0x0c 0100011|001000011111|00111001110101|001 0x4643E73A9
0x0d 1100001|001011110101|00000011111011|110 0xC25EA07DE
0x0e 1110110|001101010101|00000101100111|001 0xEC6AA0B39
0x0f 0001111|001101011001|00100110001100|010 0x1E6B24C62
0x10 0001111|001101011001|00100110010111|000 0x1E6B24CB8
0x11 0000011|010001100001|00101101001100|001 0x068C25A61
0x12 0000010|010001100001|00110101101111|001 0x048C26B79
0x13 0000001|010001100011|00101101010001|100 0x028C65A8C
0x14 1101111|010011011111|00010101000010|101 0xDE9BE2A15
0x15 1011100|010011100111|00010110000000|001 0xB89CE2C01
0x16 0100100|010011011001|00110100011110|100 0x489B268F4
0x17 0100001|010101101110|00011001001110|010 0x42ADC3272
0x18 1111101|010110001100|00101011001000|001 0xFAB185641
0x19 1111011|011100010001|00101001011110|000 0xF6E2252F0
0x1a 1100100|011100011010|00101000000110|001 0xC8E345031
0x1b 1110000|011111101001|00001101111110|100 0xE0FD21BF4
0x1c 0100101|011111100100|00101011101010|001 0x4AFC85751
0x1d 1110001|100000001000|00101100101100|101 0xE30105965
0x1e 0000110|100000010000|00111101000101|001 0x0D0207A29
0x1f 1101100|100011111010|00000001111101|010 0xD91F403EA
0x20 1111111|100011110001|00110001010001|101 0xFF1E2628D
0x21 0100111|100100000001|00101001100101|101 0x4F202532D
0x22 1111000|100111001100|00000010101001|101 0xF1398054D
0x23 1110001|100110111001|00111011011011|101 0xE337276DD
0x24 1111111|101001110101|00111111001100|000 0xFF4EA7E60
0x25 1101010|101100001110|00011001000101|000 0xD561C3228
0x26 1110100|101110101001|00001011000100|010 0xE97521622
0x27 0000111|101110100010|00101011011011|110 0x0F74456DE
0x28 1110100|110010010101|00110110000011|110 0xE992A6C1E
0x29 1111111|110010011011|00100001111010|000 0xFF93643D0
0x2a 0000100|110100001100|00100000000011|010 0x09A18401A
0x2b 0000000|110100001100|00111110101001|000 0x01A187D48
0x2c 1101011|110101011101|00010001000100|110 0xD7ABA2226
0x2d 0011000|110110010011|00001111110010|011 0x31B261F93
0x2e 1110001|110111000101|00001110001001|001 0xE3B8A1C49
0x2f 1110010|110111000111|00000111111010|101 0xE5B8E0FD5
0x30 0001110|110111001000|00111011110001|110 0x1DB90778E
0x31 1011110|111010100010|00011011000001|101 0xBDD44360D
0x32 1011111|111010101111|00011110101000|101 0xBFD5E3D45
0x33 1011110|111010110001|00011010110011|001 0xBDD623599
0x34 1011011|000000000100|00001010110010|101 0xB60081595
0x35 1011101|000000011000|00010110010101|001 0xBA0302CA9
0x36 1011110|000010101000|00011000011101|000 0xBC15030E8
0x37 1011100|000010101010|00010000101111|100 0xB8154217C
BX = 110 Event : 7
0x00 0000111|111011110000|00011100111101|001 0x0FDE039E9
0x01 1111111|111110011110|00011001101111|100 0xFFF3C337C
0x02 0000101|111111110010|00100100010000|000 0x0BFE44880
0x03 0000011|000000000110|00110000011110|010 0x0600C60F2
0x04 1111011|000000111001|00101011010111|001 0xF607256B9
0x05 0000100|000010000010|00100111000011|100 0x081044E1C
0x06 0000011|000101011001|00110111100110|000 0x062B26F30
0x07 0001000|000111000101|00000011001001|010 0x1038A064A
0x08 0011100|001000001001|00010001100111|100 0x38412233C
0x09 0010011|001000110010|00111111001011|110 0x264647E5E
0x0a 1101110|001010011101|00000001000001|101 0xDC53A020D
0x0b 0011001|001010001010|00111011100010|100 0x325147714
0x0c 0011100|001010001100|00011011011010|000 0x3851836D0
0x0d 1101110|001101101111|00110001000001|000 0xDC6DE6208
0x0e 1111111|001111001001|00001101110101|000 0xFE7921BA8
0x0f 0010101|001111010001|00011100011100|100 0x2A7A238E4
0x10 1110110|001111100011|00110010000010|100 0xEC7C66414
0x11 1101100|010001011101|00001100100101|100 0xD88BA192C
0x12 1110011|010001101101|00101001111000|110 0xE68DA53C6
0x13 1111100|010011011000|00000011011100|010 0xF89B006E2
0x14 0000001|010011100111|00110111101110|101 0x029CE6F75
0x15 0000110|010110001001|00100000101010|001 0x0CB124151
0x16 0000000|011000110010|00010111110110|001 0x00C642FB1
0x17 1100111|011000111100|00011001111111|110 0xCEC7833FE
0x18 0101000|011000110001|00100110110101|001 0x50C624DA9
0x19 0011011|011111101000|00111110101100|010 0x36FD07D62
0x1a 0000110|100000100001|00000110010101|100 0x0D0420CAC
0x1b 0100000|100000101011|00001011111000|101 0x4105617C5
0x1c 0000001|100000001110|00110001001011|101 0x0301C625D
0x1d 0010010|100000010100|00100000101011|001 0x250284159
0x1e 1011000|100011110001|00001110111001|100 0xB11E21DCC
0x1f 1110101|100011111110|00000010011011|001 0xEB1FC04D9
0x20 0000111|100011110011|00100000001010|010 0x0F1E64052
0x21 0000111|100111010001|00011000111000|000 0x0F3A231C0
0x22 0010110|100111011000|00010010010100|000 0x2D3B024A0
0x23 0010000|101100011110|00011111110000|100 0x2163C3F84
0x24 1101000|101110100000|00000110111110|101 0xD17400DF5
0x25 0001001|110000111110|00001011101011|100 0x1387C175C
0x26 1111000|110000011101|00100110110100|101 0xF183A4DA5
0x27 0000110|110000100111|00101000100111|100 0x0D84E513C
0x28 0011000|110000110010|00011111101100|000 0x318643F60
0x29 0010001|110100101001|00011100001001|001 0x23A523849
0x2a 0001101|110100010101|00111010111011|010 0x1BA2A75DA
0x2b 0010111|110100011100|00110110111100|101 0x2FA386DE5
